filename,lyrics,genre
disco.00077.txt,heaven must missin angel missin one angel child caus your right love heavenli babi heavenli babi kiss fill tender want get sexi shower love come shower everi hour hour let feel love power rainbow shoulder came cup runneth gave heavenli love one night hear cri caus heaven must missin angel missin one angel child caus your right love heavenli babi heavenli babi ooh heaven heaven ooh heaven heaven ooh heaven heaven heaven heaven ooh im captur spell your differ girl tell your layin pillow babi pretti head halo that know heaven must missin angel missin one angel child caus your right oh love heavenli babi heavenli babi ooh sweet littl angel heaven pretti littl angel heaven love love love love love babi heaven say right heaven ooh heaven heaven must miss angel heaven miss one angel child heaven caus your right heaven oh heaven heaven missin angel heaven heaven heaven must slip away along milki way caus kiss kiss fill tender came see moonbeam straight like shower heavenli power get stronger hour heaven must missin angel im captur spell oh girl cant tell heaven heaven must missin angel heaven heaven heaven heaven heaven heaven heaven heaven ooh good good good babi good good good good good good love way move love way groov good good good good good good like heaven oh babi good good good heaven yeah heaven heaven talkin bout heaven yeah heaven heaven ooh heaven heaven heaven ooh love good heaven heaven oh babi got love yeah heaven heaven need bad lord babi yeah heaven heaven got love yeah heaven heaven sit gonna sit heaven heaven ,disco
disco.00078.txt,dont want prais dont want piti bang drum think nois think pretti love sparkl bangl tri see thing differ angl life sham till shout need excus deal deck sometim ace sometim deuc one life return deposit one life time open closet life worth damn till shout need excus deal deck sometim ace sometim deuc one life return deposit one life time open closet life worth damn till shout good strong somebodi belong good strong somebodi belong use true worthi good use true worthi good ,disco
disco.00079.txt,sit home alon wait call power keep telephon string along sing siren song doe listen let game go im trivial pursuit love game never want let romanc begin caus im gonna make move im gonna get jump im gonna play unless let win im trivial pursuit love game im gonna win matter caus im gonna make move im gonna get jump im gonna trivial pursuit doe let go chanc come gone magic keep hangin long treat way game play doe follow long go way im trivial pursuit love game never want let romanc begin caus im gonna make move im gonna get jump im gonna play unless let win im trivial pursuit love game im gonna win matter caus im gonna make move im gonna get jump im gonna trivial pursuit im trivial pursuit love game never want let romanc begin caus im gonna make move im gonna get jump im gonna play unless let win im trivial pursuit love game im gonna win matter caus im gonna make move im gonna get jump im gonna trivial pursuit trivial trivial pursuit trivial trivial pursuit trivial trivial pursuit trivial trivial pursuit trivial trivial pursuit trivial trivial pursuit trivial trivial pursuit trivial trivial pursuit ,disco
disco.00082.txt,disco night rock freak gq let spirit flow bodi lend u ear involv your free follow well take said want reach sky get feel right music tight disco night say feel im real music full joy laughter thrill free mind pressur head hill ,disco
disco.00083.txt,went parti night ladi treat right move foot disco beat world could keep seat sudden began chang wa danc floor act strang flap arm began cluck look im disco duck ah get mama ive got woman ha ha ha ha ha disco disco duck got woman disco disco duck oh get mama tri luck dont cluck disco disco disco disco disco disco duck right disco disco duck ah get mama oh mama shake tail feather ha ha ha ha ha music stop return seat stop duck beat got back tri luck look disco duck everybodi disco disco duck disco disco duck tri luck wave dont cluck im happi disco thank duck disco get disco disco disco thank much disco duck your welcom disco disco duck tri luck dont cluck disco disco disco ,disco
disco.00085.txt,word worth word worth word word paper word book word tv word crook word comfort word peac word make fight ceas word tell word work hard eat word dont go hungri word alway nearli hung ram sam sam ram sam sam guli guli guli guli guli ram sam sam haykayay yipi yaykayé ahou ahou nikichi word worth word worth word word nuanc word skill word romanc thrill word stupid word fun word put run mot pressé mot sensé mot qui disent la verité mot maudit mot menti mot qui manquent le fruit desprit ram sam sam ram sam sam guli guli guli guli guli ram sam sam haykayay yipi yaykayé ahou ahou nikichi word worth word worth word rap race fast pace concret word abstract word crazi word lie word hazi word die word word faith tell straight rare word swear word good word bad word ram sam sam ram sam sam guli guli guli guli guli ram sam sam haykayay yipi yaykayé ahou ahou nikichi word worth word worth word ram sam sam ram sam sam guli guli guli guli guli ram sam sam haykayay yipi yaykayé ahou ahou nikichi word worth word worth word word make pay pay fourlett word cannot say panti toilet dirti devil word troubl word subtl word anger word hate word word air everywher word wisdom word strife word write book like word wont find right solut planet earth pollut say right word make million word like certain person cant say mean dont mean say rap rap rap rap rap rap everywher rap rap rap common good let u enlist neighbourhood okay ive overstood wordi rappinghood okay bye ram sam sam ram sam sam guli guli guli guli guli ram sam sam haykayay yipi yaykayé ahou ahou nikichi word worth word worth word word worth word worth word word worth word worth word dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop dont stop ,disco
disco.00086.txt,pleas dont talk love tonight pleas dont talk sweet love pleas dont talk true troubl weve ah pleas dont talk plan fixin broken romanc want go peopl danc want action want live action got much give want give want get oh love nightlif got boogi disco round oh yea oh love night life got boogi disco round oh yea pleas dont talk love tonight sweet talk wont make right love lie bring youv got woman town love your mayb thatll make huh man got go peopl danc want action want live action got much give want give want get oh love nightlif got boogi disco round oh yea oh love night life got boogi disco round oh yea oh love night life got boogi disco round oh yea oh love night life got boogi disco round oh yea oh love night life got boogi disco round oh yea ,disco
disco.00087.txt,hey yeah ooh man man man man man go week count day see old face see old way men mean well alway bring noth new say theyr still hangin round need cheer im feel kinda low call say get dress put best arm bring charm see u glow wherev may go man need shine smile im alon need compani man make feel love honest love real spirit sink need lift ground call say get dress put best arm bring charm see u glow wherev may go man belong togeth forev friend say good theyd could man ooh man ah ah man man man man man man ye call say get dress put best arm bring charm cant see see u glow wherev may go man yeah man ah ah man man man man man man man call say get dress put best whoo man arm bring charm man ,disco
disco.00090.txt,fire islaand fire fire island funki weekend funki funki funki weekeend fire islaand fire fire island funki weekend funki funki funki weekeend place youll find sun sea place love free yeah fire islaand fire fire island funki weekend funki funki funki weekeend fire islaand fire fire island funki weekend funki funki funki weekeend never know meet mayb someon wildest fantasi yeah fire islaand fire fire island funki weekend funki funki funki weekeend dont go bush dont go bush dont go bush someon might grab ya someon might grab ya dont go bush dont go dont go bush dont go bush someon might stab ya someon might stab ya yeah dont go bush someon might grab ya someon might grab ya dont go bush someon might stab ya someon might stab ya fire islaand fire fire island funki weekend funki funki funki weekeend fire islaand fire fire island funki weekend funki funki funki weekeend sea plane train take thereer paradiis also bu cab yeah fire islaand fire fire island funki weekend funki funki funki weekeend fire islaand fire fire island funki weekend funki funki funki weekeend scream let sing other thi yeah fire islaand fire fire island funki weekend funki funki funki weekeend dont go bush dont go bush dont go bush someon might grab ya someon might grab ya dont go bush dont go bush dont go bush someon might stab ya yeaheah groov ice palac get monster blue whale peckin im peckin peckin sandpip pumpin im pumpin pumpin hotel take mine well hit groov fire island realli shake time hous fire island back boogi fire island follow back fire island fire island ill take hand fire island take mine well hit groov fire island realli shake time hous fire island back boogi fire island follow back ,disco
disco.00091.txt,fli robin fli fli robin fli fli robin fli sky fli robin fli fli robin fli fli robin fli sky fli robin fli fli robin fli fli robin fli sky ,disco
disco.00092.txt,love wa ga soon turn heart glass seem like real thing find mucho mistrust love gone behind love wa divin soon found wa lose mind seem like real thing wa blind mucho mistrust love gone behind find pleas im feel fine love confus peac mind fear im lose good teas like love wa ga soon turn heart glass seem like real thing find mucho mistrust love gone behind lost insid ador illus cannot hide im one your use pleas dont push asid coulda made cruis yeah yeah ride high love true bluish light love wa ga soon turn heart glass seem like real thing find mucho mistrust love gone behind find pleas im feel fine love confus peac mind fear im lose good teas like ,disco
disco.00093.txt,oh oh hustl hustl hustl hustl hustl oh oh hustl hustl hustl hustl hustl ,disco
disco.00094.txt,contempt eye turn kiss lip broken lie feel deni blood fist tell fals secur tear life condemn name ill call sin never feel guilti never give tell togeth fight love tell ,disco
disco.00095.txt,bad girl talk sad girl sad girl talk bad girl yeah see street night walkin pick kind stranger price right cant score your pocket tight want good time ask like everybodi els come near far talk sad girl sad girl sad girl sad girl talk bad girl yeah friday night strip hot sun gone theyr trot trot spirit high leg look hot wanna get dont ask like everybodi els wanna star bad girl sad girl your naughti bad girl beebeep uh huh your bad girl your sad girl your naughti bad girl beebeep uh huh call differ name differ name mama wont like find find girl night toot toot hey beep beep toot toot hey beep beep toot toot hey beep beep toot toot hey beep beep hey mister got dime mister want spend time oh yeah got want got need ill babi come spend hey mister ill spend time got bad girl theyr bad girl talkin sad girl yeah sad girl hey hey mister got dime toot toot hey beep beep toot toot hey beep beep toot toot hey beep beep toot toot hey beep beep ,disco
disco.00096.txt,ooh feel somethin babi want know see want feel listen babi cant stop hear say foot want move get way im gonna say im go everi discothequ im gonna danc danc danc danc ooh till break day say shame shame shame hey shame cant danc said shame shame shame shame shame shame shame shame cant danc dont stop motion get notion cant stop groov caus wont move got sunroof got diamond back put shaki wig woman dont aint comin back shame shame shame hey shame cant danc said shame shame shame shame shame shame shame shame cant danc dont want go rememb one monkey dont stop show bodi need action aint gonna blow ye im go find dancin man realli think your fast tri catch said shame shame shame yeah ah shame cant danc shame shame shame shame shame shame shame shame cant danc shame shame shame hey shame cant danc said shame shame shame shame shame shame shame shame cant danc dont stop motion get notion cant stop groov caus wont move got sunroof got diamond back put shaki wig woman dont aint comin back shame shame shame hey shame cant danc said shame shame shame shame shame shame shame shame cant danc shame shame shame shame cant danc shame shame shame shame cant danc shame shame shame shame cant danc ,disco
disco.00097.txt,someth wanna ask someth want know question answer tell want know wanna funk wont tell wanna funk let show wanna funk wanna funk tell your realli someth babi stay go away lay good lovin ya cost babi make pay wanna funk wont tell wanna funk let show wanna funk wanna funk yeah let show ya yeah get floor like get floor wanna funk wont tell wanna funk let show wanna funk wanna funk ,disco
disco.00098.txt,hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey live certain man russia long ago wa big strong eye flame glow peopl look terror fear moscow chick wa love dear could preach bibl like preacher full ecstasi fire also wa kind teacher woman would desir ra ra rasputin lover russian queen wa cat realli wa gone ra ra rasputin russia greatest love machin wa shame carri rule russian land never mind czar kazachok danc realli wunderbar affair state wa man pleas wa real great girl squeez queen wa wheeler dealer though shed heard thing hed done believ wa holi healer would heal son ra ra rasputin lover russian queen wa cat realli wa gone ra ra rasputin russia greatest love machin wa shame carri drink lust hunger power becam known peopl demand someth outrag man becam louder louder hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey hey man got go declar enemi ladi beg dont tri pleas doubt rasputin lot hidden charm though wa brute fell arm one night men higher stand set trap theyr blame come visit u kept demand realli came ra ra rasputin lover russian queen put poison wine ra ra rasputin russia greatest love machin drank said feel fine ra ra rasputin lover russian queen didnt quit want head ra ra rasputin russia greatest love machin shot til wa dead oh russian ,disco
hiphop.00000.txt,univers bboy look perfect beat mortal motiv look perfect beat mighti zulu nation found perfect beat afrika bambaataa present perfect beat beat beat beat look perfect beat search perfect beat look perfect beat seek perfect beat must get mine im get must get mine im get world music mani differ tone tell em satisfact pay action listen radio hear perfect beat play hey make satisfi get poni ride giddi well your look perfect beat peopl well perfect beat ya unknown choru sing round look perfect beat search perfect beat look perfect beat seek perfect beat must get mine im get must get mine im get look perfect beat say like bodi rock parti say like bodi rock parti like bodi rock parti like instant pop parti student music everi singl age must exercis quot shakespear life upon stage say life know that right ha mean music doe complet thing want keep teas teas teas look perfect beat peopl well perfect beat ya look perfect beat look perfect beat parti one top sure shot mix stop futurist hit danc parti get loos get loos everi time get make u wheel deal bring best u real gotta gotta thing must round music must rhythm move woman spaci romant ocean that unknown perfer everi moment space parad psychadel shade make parti parti everybodi gotta gotta thing must round mr bigg look perfect beat pow wow look perfect beat globe found perfect beat peopl world look perfect beat boy girl look perfect beat soul sonic forc ha found perfect beat beat look perfect beat peopl well perfect beat ya soulson stay aim choru sing round look perfect beat get youll left behind say say say round round say round round say get beat get beat perfect beat perfect beat gotta get mine gotta get mine gotta get mine gotta get mine work work work work say like bodi rock parti like bodi rock parti say like bodi rock parti like bodi rock parti like bodi rock parti like insti pop parti look look look soulson forc futur past futur past work keep look search seek find look search seek find keep look perfect beat itll help reach peak keep danc perfect beat itll help reach peak keep look perfect beat itll help reach peak keep danc perfect beat itll help reach peak keep look perfect beat itll help reach peak keep danc perfect beat itll help reach peak ,hiphop
hiphop.00001.txt,yall thought yall wasnt gon see im osiru shit wutang forev motherfuck like ninetyseven aight nigga niggarett let like ima rub moonshin let take back seventynin bomb atom socrat philosophi hypothesi cant defin droppin mockeri lyric perform arm robberi flee lotteri possibl spot battlescar shogun explos pen hit tremend ultraviolet shine blind forens inspect view futur see millennium killa beez sold fifti gold sixti platinum shackl mass drastic rap tactic graphic display melt steel like blacksmith black wu jacket queen beez eas gun rumblin patrolman tear ga lace function head score take flight incit war chick hit floor die hard fan demand behold bold soldier control globe slowli proce blow swingin sword like shinobi stomp ground pound footprint solid rock wu got lock performin live hottest block world turn spread like germ bless globe pestil hardhead never learn testament burn play posit game life stand firm foreign land jump gun fri pan fire transform ghostrid six pack streetcar name desir got back line fire hold back peopl fuck nigga strap tri twist beer cap court adjourn bad seed bad sperm herb got wig fri like bad perm blood clot smoke pot blow spot want think twice think iron lung aint got ta tell come gun navaron tear battl zone rip slum twist dart heart tri true loot voic lp team slang rock certifi chatterbox vocabulari donna talk tell stori walk take cover kid run brother kid run team six camp rhyme groupi squeez advantag get wast deadli note reign suprem fort basic compar mine domino effect art craft paragraph contain cyanid take free ride thought got fashion catalog yall prais god saga continu wutang wutang olymp torch flame burn sweet thrill victori agoni defeat crush slow flame delux slow judgment day cometh conquer war allow u escap hell glow spin bomb pocket full shell sky golden arm tune spit shit immort combat sound fake fals step make blood stain ground jungl junki vigilant tantrum death kiss cap squeez anoth anthem hold ransom tranquil anesthet orchestra grace music ballerina music sicili rich california smell axe killer adventur paint pictur well sing song sings sippin ginseng righteou wax chaperon rotat ring king watch wooden soldier seecyph punk couldnt hold u thousand men rush one nigga wa sober perpendicular squar stand bold like flare escap dragon lair particular beat travel like vortex spine top cerebr cortex make feel like bust nut raw sex enter right ventricl clog bloodstream termin like grand central station program fat baselin novat get drunk like fuck im duckin fiveyear probat war mass outcom disastr mani victim famili save ash million name wall engrav plaqu went back receiv penalti act anoth heart torn close one gone stray nigga get slay song track render helpless suffer multipl stab wound leak sound that heard ninetythre million mile away came one repres nation gather mass come pay respect wutang clan engag battl crowd scream rage high chief jamelahrief take stage light provid spark energi mind travel rhyme form give sight blind dumb mostli intrigu drum death one save shell relentless attack track spare none yo yo yo fuck look crab nigga laid back lampin like gray black puma man rack codein wa forc drink navi green salamand fiend bitch never heard scream twofac scum slum got whole bodi numb blow like shalamar eightyon sound convinc thousand dollar court convent hand like sonni liston get fli permiss hold fuck allah fasten wig bad luck humili separ english dutch black nobl drew ali came three like genoves caesar need green earth ninetythre million mile first rough turbul wave burst split megahertz hey yo that amaz gun mouth talk verbal foul connect thought make man shai walk swift notar wutang highris new york gank advis world tranquil dosag deleg clan explos pen blow line feroci mediterranean see ya number one traffic sit beat god deleg god see god swift chancellor flex whitegold tarantula track truck diesel play weed god substantiala max mostli undivid slide sicken guarante mad em jump like rod strickland ,hiphop
hiphop.00002.txt,hello meani meani meani meani say meani meani meani meani say meani meani meani meani mean meani meani meani meani say meani meani meani meani say meani meani meani meani mean okay hello soul troopin wit jungl patrol one ko knockout holdin buddi hold wait minut wait gonna talk buddi plate let herd gate make sure level straight jungl jungl jungl brother brother de la soul soul black medallion gold hangin wit po hangin wit mase buddi buddi buddi face lap jimbrowski must wear cap case young girl like clap aint wind begin initi buddi slap next im qtip tribe call quest quest buddi dont fe jimmi want nothin best best best ooh wee let stick jimmi see catch stick em stick em jimmi next wont need unless jenni wanna get right flesh wont lie love buddi caus never let walk come jenni seem seriou like peak freen buddi act occur lip jenni jimmi start shootin gift boy let get shot wont even riff buddi buddi dont know make go nutti im glad your fuddi duddi skinni chubbi soft like silli putti miss crabtre hope your mad caus told wa buddi wa make ever horni junglelist horni dial buddi talk plug two q tip side sometim flip gotta gotta flip record buddi bud daisi tree luuden doremi pleaser man plug plug get buddi behind bush buddi like way push like champ knock never ever sellin oh let loos juic buddi help de la soul keepin jimmi total control without buddi id roll hey girl heard ya lookin good time quest soul well find whole lot fun lot fun togeth like kissin cousin yeah that kinda clever close like bosom bosom stay close buddi toast like ethel mert lucil macgillicuddi mine buddi best buddi even wear long lovin le tru know feel sorri pay fare fee word dont beg teas buddi right leg readi what said buddi best bed fli buddi told u get circl said dont worri caus wont hurt realli wanna freak freak u watch check swatch see time soul form buddi line buddi wa mine mine tribe jungl de la soul club ritual unfold grab bone start swingin hand jenni start flockin everywher caus jenifa want stay awar yo fella keep awar mmm hmm yeah ,hiphop
hiphop.00003.txt,know aint stoppin tha dogg im droppin friday night everythang poppin got skin let spin da hand let tha game begin yakiti yak dont jump back callin earl tha car phone mack got court rollin tha hood super sport ropin hort eighteen got tha rearview mirror vibratin deep dish dayton know aint nuttin tha floss overcrowdin harrison walk caus ya fuck wit leav scar g ride car livin like star might hit tha highway tha vega run fool caus friday oh yeah throw ya neighborhood tha air ya dont care standin outsid friday livin tha edg caus got dem hard head seem like waitin drive playin tag wit satan chillin yeah readi willin ya hear tha latest westsid killin forti sippin set trippin fo dippin get tha grip neva slippin bg tryin tah hang og said take ya littl tha hous big homey got use tah crack ad bout hard darth vada sweat shirt khaki chuck taylor see drive way gettin beat like smoka fool caus friday must like dat chase da cat settl hoodrat dooki braid dreadlock flyin jail chicken cock love caus tah fuck around wit tha underground pussyhound big round wide jack makin nigga tah ride smokin indo playin dat super nintendo hear rat tat tat window gave dat pelvic thrust dont trust tha rubber caus bound tah bust tha oven tha nappi two wa happi caus dat hivll make ya dick hang sideway dat aint cool fool caus friday throw tha west side da air throw tha east side da air throw tha south side da air throw tha north side da air oh yeah ,hiphop
hiphop.00004.txt,ooh noohh noohh ooh noohh noohh ooh noohh noohh ooh noohh noohh chaka khan chaka khan aint good that truth thang aint goin like think dont care think see thang want know look god know done paid due cant chang feel caus youwhoahhhaohhyeah wish could littl bit upfront weigh situat want right lovin claim four letter word third letter invitin visual verb curv thoughtway your handlin candleabra sittin babi grand transmittin like your made man paint funni face like chick see ima tell quick cant believ built larg pizza pie togeth pepperoni yeah want extra chees sometim gave extra divid slice like red sea theori wa mose hopelessli scorn thorn zapora tri bring fairytal life want horror microscop couldnt see cope bolt left dead sea better im satisfi reppin certifi hot drop lukewarm back spot claimin never gone niggaz cut u wanna reattach u girl brush u say want unverifi dial yeah give number lumber pile catch curv kick show lovin brick stick plan dont come shakin hand like peep aint beef sure understand u aint chaka khan chaka khan see kid schemin done cop alway schemin steadi fiendin moment get u block alway fiendin peopl might back need watch front inde aint nothin guarante that truth thing aint goin like think lot say wanna walk size 10 aight pair lace em tight might feel wa dealt see aint young boy keep clear head tryin keep pocket stuf like deer head upon wall gall get yall dont faze mind biz walk away caus im never gonna let insid maze dont care think see thang want know look god know done paid due cant chang feel caus youwhoahhaohh chaka khan chaka khan ,hiphop
hiphop.00006.txt,yeah yeah get hurra uh ice cube babi ninetynin babi im grind babi time babi show someth put back put put back put put back put ticticboom hear bang back street bumpin blackstreet treat like athlet life aint track meet marathon fuck cemeteri nigga get buri club till day die nigga ask bartend think lie think high nigga think caus sink swim got think win drink hen everybodi know caus aint go pray lord dont pull cuss bust go nigga rout make trigger shout uh tri smoke ounc pronounc shit babi bounc tit mama move hip babi shake cheek got dick day got week yeah yeah dont stop get get that real dont stop nigga hit im gon gon gon put back put put back put put back put want fun love one thug one rel cousin got em dozen buzzin quick say fuck husband nigga lock away extra love one aint got date hit checkmat ice cube great soon get word rush safe fuck licens plate life great dont matter your rich folk aint straight im still come underground gangsta shit matter mani nigga say aint shit bitch dont stop get get that real dont stop nigga hit im gon gon gon put back put put back put put back put hard core rhyme hard time grind pimp hoe nigga wine dine gotta love pup shit pass mud shit pocket flood shit og lyric blood shit dont rent buy shit nigga jealou shit unawar young nigga get fli shit your root recruit nigga whoop wa hood shoot caus wife whoop come padr gold size jar past strife got star award time playa hate mack paper chase came substat hip hop nation mo hit mo bigga illeg weight figga done develop statu platinum plu nigga bust first asshol show hit keep push dont quit dont stop till get dont stop get get that real dont stop nigga hit im gon gon gon put back put put back put put back put put back put dont stop get get dont stop nigga hit im gon gon gon put back put put back put put club freaki gyrat close fornic club freaki gyrat close fornic yeah uhhuh ice cube westsid connect know puttin constantli get hurrah ,hiphop
hiphop.00007.txt,yo check jump right want everybodi put work put gun report pit gravel pit leav problem home leav child home gon take back underground bobbi boulder wutang clan yo mind one time jump jump nigga check gravel pit mysteri unravel wutang cd travel dont go grain cant handl ha holocaust land lost behold pale hors cours cours follow wutang gotta best thing sinc stark clark wallabe african killer bee blackwatch radio blowin yo watt park hill hous haunt hill everi time walk back get chill let peel want talk rap skill spit like semiautomat grill elbow greas elbow room babi play babi fall go boom parti peopl gather round count apocalyps im kid golden arm im motherfuckin hott nikk pa blunt nigga dont front minut seem like month im chokin smokin hopin dont croakin overdosin hey kid walk straight master high wu meth got open open let ride cant stand nigga floss much cant stand bentley cost much kid wanna get kid get touch kid wanna stick kid get stuck im one call bluff boy tri act tough rememb ol dirti said ill fuck yo listen back back forth forth e english extinguish style extremist bald head beamer run wild kid gold cup step like what poppin yall nigga dobo blastin shae shae chocol shorta rich color mock rock day shit im goldi that right motherfuck dont hold world greatest la vega paid rock skin paint face look ageless perfect combo ghost bang condo jeff hamo ex three bango banco stank hoe plain cloth chang bang old old yeah yall straight jump right gravel pit word repres rock boulder rich gangsta style killer yall know time shorti thing get shit right boo that im talkin bout yo step groov move like shoot gift cours ruthless grab mic excus sec grab tec loot execut shake set im break heck im take bet move best want dram next stank got bigger bank bigger shank fill tank still kill real crank slide die fri bake admir great fire wit heart hate bitter shark everi part take heavi dart quak okay fake get caught dropkick know thrill ye park hill yo hit em hot grit go check flow say wu dont rock shit stop quick hold gossip stop sweat pocket hear hot shit check gravel pit mysteri unravel wutang cd travel dont go grain cant handl dont move mountain give enough strength climb oh lord dont take away stumbl vow lead round yakub maker creator devil swine merchant time near hand fuck time presenc effect mind peopl like fever yakub bearer nine thousand nine hundr nineti nine diseas evil corrupt porkchopeatin brain ,hiphop
hiphop.00008.txt,let flow let go slow low tempo let flow let go slow low tempo never old school brand new everybodi catch bugaloo flu like fever like cold beat clear rhyme bold dont see doctor see nurs listen music first thing first first get wall time parti ball slow get hell like volcano ill erupt got determin bass high white castl fri come one size see get aint seen noth yet let flow let go slow low tempo let flow let go slow low tempo sing make def song could live whole life hope live long gong show wont get gong beasti boy cheech chong strong ox fresh box crowd live theyr come flock go crowd go hard rock noth soft let flow let go slow low tempo let flow let go slow low tempo let flow let go slow low tempo let flow let go slow low tempo dont rock hous well hous rock dont stroll roll straight top mca adrock mike make three like place im record youll reward know song def caus applaud pcp lsd mike place free must pay fee cash deliveri like cod let flow let go slow low tempo let flow let go slow low tempo beat slow order danc want hear cant first move leg arm fast nervou danc calm truli stabl ought abl danc record turntabl let flow let go slow low tempo let flow let go slow low tempo let flow let go slow low tempo let flow let go slow low tempo ,hiphop
hiphop.00009.txt,rock hous parti drop hat yeah beat biter aluminum bat lot peopl jonesin hear rock mic theyll stare radio stay night like pimp im pimpin got boat eat shrimp noth wrong leg bboy limpin got arrest mardi gra jump float man mca got beard like billi goat oowah oowah disco call mca huhuh im gettin rope yall routin bust rhyme write ill bust routin rhyme night like eat burger chicken youll pick nose im time homi that go heard style think miss point joint mike yeah bad self run thing what bad breath onion ring well im mike im back dead chillin beach club med make anoth record caus peopl want sucker say take adam horovitz hurrican got clout dj hell take head puppet string im paid sing rhyme thing im lava lamp insid brain hotel might peakin freakin rock well patti duke wrench bust tango got rhyme jamaica got mango kangol got peg leg end stump shake rump full clout yall full clout yall mic mouth turn yall full clout never dump caus im mackinest never jump caus im known packinest yeah weve got beef chief knock teeth chief dont believ u question belief keith im like sam butcher bring alic meat like fred flintston drive around bald foot anoth sip skip back ride bust whippet rope dope dooki around neck whoo ha got check run law press parent name michael diamond mine clarenc downtown manhattan villag style wild know still disco bag schlep your bump shake rump ,hiphop
hiphop.00010.txt,ive got skill pay bill ya got got got skill pay bill ive got skill pay bill ah got got skill pay bill im mike im bustin trap kit haha time ha come im go rap yeah rip van winkl your gonna wake mc pick hobbi your gonna take well stage im known break fool huh im tabl futterman rule wohoo workin game caus time tax im crazi mission wax bob mack shit top till last drop yeah ill make tape rhyme say im sell sex rhyme pound horni mc watch get around agh shit skill pay bill got got got skill pay bill got got got skill pay bill got skill pay bill yall better pull come let go like suppos word togeth like bird flock ah ye rhyme time like hand clock well im epilept skeptaclept check im cut beat bear clept fuck around lost tooth ahaa im tell everybodi goddamn truth like denni coffey im scorpio like man schneider im super ho super ho make mountain molehil rockin mo skill butt nake beat butt nake fill got skill skill pay bill got skill skill pay bill got skill skill pay bill got skill pay bill yall huhuhuhaa awella wella wella wella welcom back dont sell bullet dont sell crack rub littl oil neck back shit listen babi doll outta hit sack origin young aborigin ohoo continu evolut individu well ill tell ya got mani rhyme ya know throat sore still one vote well like word im see eye littl vision truth world lie come come like get fill well got skill got skill pay bill yall got got got skill pay bill uhh got mike skill pay bill agh yea got skill pay bill yall wooo getta got gotta got gotta got got mad skill boy yeah know im say skill pay bill skill yall got skill pay bill skill yall skill pay bill skill skill skill pay bill yeah yeah skill pay bill skill money money skill makin ah money money skill makin makin makin money skill makin makin money skill yall gotta pay bill got skill yall pay bill got skill yall got got got got got skill yall skill pay bill mario c ya paid bill mike yall know pay bill adrock yeah let pay bill ,hiphop
hiphop.00011.txt,kick root put root kick root put root gonna kick gonna kick root yeah wanna kick gonna kick root gonna kick gonna kick root gonna break gonna kick root donwn put put foot make love put root like sweeti pie stone allianc everybodi know im known drop scienc im electr like dick hyman guess youd expect catch crew rhymin never let stereo sound mike get mic turn talk root put root want battl your put loot said root time scoot im step mic goos come repres upper west money makin put test sometim feel though ive bless im want never rest well im come goofi like fruit loom guy strut like meter lookka py py caus downtown brooklyn wa born snow fall im gone might think im fanat phone call utah im throw panic kick root break jimmi smith man want give pound kick root put root kick root put root wanna kick gonna kick root gonna kick gonna kick root gonna kick gonna kick root break gonna kick root adrock dont stop get mic tic toc ill fill fuckin rim like brim im walk block say that go guy funki sound beasti boy know come get ive got flow grab dick say oh god that funki shit im go pa mic caus panic origin nasal kid damag everi morn took train high street station homework train fuck situat way back hear battl tape underground underneath sky scrape like harlem world battl zulu beat show kool moe v busi bee one know enough want give respect due mca grab mic bell connect bob marley wa prophet freedom fight dancin pray lord shall feel alright feel play littl music tear run face caus love one stop flow flow flow master disast sound that gone ill give littl shout dad mom bring world kick root put root kick root put root wanna kick gonna kick root gonna kick gonna kick root gonna kick gonna kick root break gonna kick root yeah shit that record that record caus mario that record that record caus mario that record that record mario awww that record buddi ,hiphop
